,Url,BPM,BPM_Per_Year,MP,MPG,Pk,Player,Tm,VORP,VORP_Per_Year,WS,WS/48,WS_Per_Year,Year,Yrs
1017,http://www.basketball-reference.com/players/t/turiaro01.html,1.0,0.1,8020.0,17.0,37,Ronny Turiaf,LAL,6.0,1.92,19.2,0.115,1.92,2005,10.0
1018,http://www.basketball-reference.com/players/t/turkcmi01.html,-6.0,-6.0,90.0,5.3,18,Mirsad Turkcan,NYK,-0.1,0.0,0.0,0.0,0.0,1998,1.0
1019,http://www.basketball-reference.com/players/t/turkohe01.html,1.2,0.08,26695.0,26.8,16,Hedo Turkoglu,SAC,21.4,4.22,63.3,0.114,4.22,2000,15.0
1020,http://www.basketball-reference.com/players/t/turkyiz01.html,0.0,0.0,0.0,0.0,50,Izzet Turkyilmaz,DEN,0.0,0.0,0.0,0.0,0.0,2012,0.0
1021,http://www.basketball-reference.com/players/t/turneev01.html,-2.0,-0.285714285714,15048.0,28.2,2,Evan Turner,PHI,-0.1,2.27142857143,15.9,0.051,2.27142857143,2010,7.0
1022,http://www.basketball-reference.com/players/t/turnemy01.html,0.7,0.35,3908.0,27.7,11,Myles Turner,IND,2.7,5.55,11.1,0.136,5.55,2015,2.0
1023,http://www.basketball-reference.com/players/t/tylerje01.html,-6.6,-2.2,1034.0,9.9,39,Jeremy Tyler,GSW,-1.2,0.1,0.3,0.014,0.1,2011,3.0
1024,http://www.basketball-reference.com/players/u/udohek01.html,-1.1,-0.22,4564.0,16.9,6,Ekpe Udoh,GSW,1.0,1.14,5.7,0.06,1.14,2010,5.0
1025,http://www.basketball-reference.com/players/u/udrihbe01.html,-1.6,-0.123076923077,18185.0,21.9,28,Beno Udrih,SAS,2.0,2.41538461538,31.4,0.083,2.41538461538,2004,13.0
1026,http://www.basketball-reference.com/players/u/ugboaej01.html,0.0,0.0,0.0,0.0,55,Ejike Ugboaja,CLE,0.0,0.0,0.0,0.0,0.0,2006,0.0
1027,http://www.basketball-reference.com/players/u/ukicro01.html,-5.4,-2.7,987.0,11.6,41,Roko Ukic,TOR,-0.8,-0.1,-0.2,-0.007,-0.1,2005,2.0
1028,http://www.basketball-reference.com/players/u/ulisty01.html,-4.0,-4.0,1123.0,18.4,34,Tyler Ulis,PHO,-0.6,0.7,0.7,0.029,0.7,2016,1.0
1029,http://www.basketball-reference.com/players/v/valanjo01.html,-0.5,-0.1,9483.0,26.1,5,Jonas Valanciunas,TOR,3.7,6.72,33.6,0.17,6.72,2011,5.0
1030,http://www.basketball-reference.com/players/v/valende01.html,-2.7,-2.7,976.0,17.1,14,Denzel Valentine,CHI,-0.2,0.6,0.6,0.031,0.6,2016,1.0
1031,http://www.basketball-reference.com/players/v/vanhoke01.html,-0.2,-0.0222222222222,18150.0,31.6,2,Keith Van Horn,BRK,8.4,4.63333333333,41.7,0.11,4.63333333333,1997,9.0
1032,http://www.basketball-reference.com/players/v/varejan01.html,1.5,0.115384615385,15051.0,24.0,30,Anderson Varejao,CLE,13.3,3.56923076923,46.4,0.148,3.56923076923,2004,13.0
1033,http://www.basketball-reference.com/players/v/varnaja01.html,-1.9,-0.95,397.0,10.7,41,Jarvis Varnado,BOS,0.0,0.35,0.7,0.089,0.35,2010,2.0
1034,http://www.basketball-reference.com/players/v/vasqugr01.html,-1.5,-0.214285714286,9520.0,23.7,28,Greivis Vasquez,MEM,1.1,1.8,12.6,0.064,1.8,2010,7.0
1035,http://www.basketball-reference.com/players/v/vaughja01.html,-4.2,-0.35,12658.0,16.3,27,Jacque Vaughn,UTA,-7.1,1.28333333333,15.4,0.058,1.28333333333,1997,12.0
1036,http://www.basketball-reference.com/players/v/vaughra01.html,-5.7,-2.85,1459.0,13.1,17,Rashad Vaughn,MIL,-1.4,-0.4,-0.8,-0.026,-0.4,2015,2.0
1037,http://www.basketball-reference.com/players/v/vauleju01.html,0.0,0.0,0.0,0.0,39,Juan Pablo Vaulet,CHA,0.0,0.0,0.0,0.0,0.0,2015,0.0
1038,http://www.basketball-reference.com/players/v/vazqufr01.html,0.0,0.0,0.0,0.0,11,Fran Vazquez,ORL,0.0,0.0,0.0,0.0,0.0,2005,0.0
1039,http://www.basketball-reference.com/players/v/veremvl01.html,0.0,0.0,0.0,0.0,48,Vladimir Veremeenko,WAS,0.0,0.0,0.0,0.0,0.0,2006,0.0
1040,http://www.basketball-reference.com/players/v/veselja01.html,-0.6,-0.2,2455.0,15.2,6,Jan Vesely,WAS,0.9,1.33333333333,4.0,0.078,1.33333333333,2011,3.0
1041,http://www.basketball-reference.com/players/v/villach01.html,-1.8,-0.163636363636,13578.0,20.7,7,Charlie Villanueva,TOR,0.6,2.05454545455,22.6,0.08,2.05454545455,2005,11.0
1042,http://www.basketball-reference.com/players/v/vincima01.html,-3.6,-1.8,172.0,6.6,43,Marcus Vinicius,NOP,-0.1,0.1,0.2,0.0,0.1,2006,2.0
1043,http://www.basketball-reference.com/players/v/vonleno01.html,-4.1,-1.36666666667,2698.0,15.2,9,Noah Vonleh,CHA,-1.4,1.13333333333,3.4,0.061,1.13333333333,2014,3.0
1044,http://www.basketball-reference.com/players/v/voskuja01.html,-2.2,-0.244444444444,6443.0,14.3,33,Jake Voskuhl,CHI,-0.3,1.28888888889,11.6,0.087,1.28888888889,2000,9.0
1045,http://www.basketball-reference.com/players/v/vranesl01.html,-21.4,-21.4,3.0,3.0,39,Slavko Vranes,POR,0.0,0.0,0.0,0.0,0.0,2003,1.0
1046,http://www.basketball-reference.com/players/v/vromaja01.html,-3.9,-1.95,1111.0,12.8,31,Jackson Vroman,PHO,-0.5,0.0,0.0,0.001,0.0,2004,2.0
1047,http://www.basketball-reference.com/players/v/vucevni01.html,0.6,0.1,11912.0,29.9,16,Nikola Vucevic,PHI,7.9,4.68333333333,28.1,0.113,4.68333333333,2011,6.0
1048,http://www.basketball-reference.com/players/v/vujacsa01.html,-1.1,-0.11,8908.0,15.3,27,Sasha Vujacic,LAL,2.0,1.6,16.0,0.086,1.6,2004,10.0
1049,http://www.basketball-reference.com/players/w/wadedw01.html,5.1,0.364285714286,32352.0,35.4,5,Dwyane Wade,MIA,57.7,8.37142857143,117.2,0.174,8.37142857143,2003,14.0
1050,http://www.basketball-reference.com/players/w/wafervo01.html,-3.2,-0.533333333333,2475.0,12.4,39,Von Wafer,LAL,-0.7,0.55,3.3,0.064,0.55,2005,6.0
1051,http://www.basketball-reference.com/players/w/wagneda02.html,-5.6,-1.4,2202.0,21.4,6,Dajuan Wagner,CLE,-2.0,0.0,0.0,0.0,0.0,2002,4.0
1052,http://www.basketball-reference.com/players/w/waitedi01.html,-2.5,-0.5,9572.0,28.6,4,Dion Waiters,CLE,-1.1,1.48,7.4,0.037,1.48,2012,5.0
1053,http://www.basketball-reference.com/players/w/walkean02.html,0.8,0.0666666666667,31531.0,35.3,6,Antoine Walker,BOS,21.9,3.175,38.1,0.058,3.175,1996,12.0
1054,http://www.basketball-reference.com/players/w/walkebi01.html,-1.3,-0.26,3016.0,16.7,47,Bill Walker,BOS,0.5,1.0,5.0,0.079,1.0,2008,5.0
1055,http://www.basketball-reference.com/players/w/walkeke02.html,2.2,0.366666666667,15008.0,33.9,9,Kemba Walker,CHA,15.8,5.43333333333,32.6,0.104,5.43333333333,2011,6.0
1056,http://www.basketball-reference.com/players/w/walkesa01.html,-3.0,-0.3,7612.0,17.1,9,Samaki Walker,DAL,-1.8,1.42,14.2,0.089,1.42,1996,10.0
1057,http://www.basketball-reference.com/players/w/wallage01.html,2.4,0.171428571429,24731.0,29.7,25,Gerald Wallace,SAC,27.3,4.26428571429,59.7,0.116,4.26428571429,2001,14.0
1058,http://www.basketball-reference.com/players/w/wallajo01.html,-4.5,-0.642857142857,6143.0,16.1,18,John Wallace,NYK,-3.8,0.914285714286,6.4,0.05,0.914285714286,1996,7.0
1059,http://www.basketball-reference.com/players/w/wallaty01.html,0.0,0.0,0.0,0.0,60,Tyrone Wallace,UTA,0.0,0.0,0.0,0.0,0.0,2016,0.0
1060,http://www.basketball-reference.com/players/w/walljo01.html,2.5,0.357142857143,18031.0,36.1,1,John Wall,WAS,20.3,5.78571428571,40.5,0.108,5.78571428571,2010,7.0
1061,http://www.basketball-reference.com/players/w/waltolu01.html,-1.2,-0.12,9685.0,17.2,32,Luke Walton,LAL,1.9,1.35,13.5,0.067,1.35,2003,10.0
1062,http://www.basketball-reference.com/players/w/warretj01.html,-0.8,-0.266666666667,3732.0,24.4,14,T.J. Warren,PHO,1.1,2.46666666667,7.4,0.095,2.46666666667,2014,3.0
1063,http://www.basketball-reference.com/players/w/warrewi01.html,-4.5,-4.5,134.0,7.1,54,Willie Warren,LAC,-0.1,0.2,0.2,0.0,0.2,2010,1.0
1064,http://www.basketball-reference.com/players/w/warriha01.html,-3.1,-0.3875,10624.0,20.2,19,Hakim Warrick,MEM,-2.9,2.55,20.4,0.092,2.55,2005,8.0
1065,http://www.basketball-reference.com/players/w/washier01.html,-3.7,-1.85,2300.0,22.1,46,Eric Washington,DEN,-1.0,0.05,0.1,0.002,0.05,1997,2.0
1066,http://www.basketball-reference.com/players/w/watsoea01.html,-1.8,-0.138461538462,19494.0,22.2,40,Earl Watson,OKC,1.0,1.47692307692,19.2,0.047,1.47692307692,2001,13.0
1067,http://www.basketball-reference.com/players/w/weaveky01.html,-1.3,-0.433333333333,1379.0,18.9,38,Kyle Weaver,OKC,0.3,0.5,1.5,0.051,0.5,2008,3.0
1068,http://www.basketball-reference.com/players/w/webstma02.html,-0.7,-0.07,13914.0,24.0,6,Martell Webster,POR,4.6,2.47,24.7,0.085,2.47,2005,10.0
1069,http://www.basketball-reference.com/players/w/weemsso01.html,-4.2,-1.05,3335.0,18.2,39,Sonny Weems,DEN,-1.9,0.0,0.0,0.001,0.0,2008,4.0
1070,http://www.basketball-reference.com/players/w/wellsbo01.html,0.4,0.04,15133.0,25.6,11,Bonzi Wells,POR,9.3,2.94,29.4,0.093,2.94,1998,10.0
1071,http://www.basketball-reference.com/players/w/wellsbu01.html,-5.0,-5.0,395.0,10.1,34,Bubba Wells,DAL,-0.3,0.1,0.1,0.013,0.1,1997,1.0
1072,http://www.basketball-reference.com/players/w/welscji01.html,-2.1,-0.525,4596.0,18.6,16,Jiri Welsch,GSW,-0.1,1.425,5.7,0.059,1.425,2002,4.0
1073,http://www.basketball-reference.com/players/w/westbru01.html,6.5,0.722222222222,22786.0,34.1,4,Russell Westbrook,OKC,48.5,8.9,80.1,0.169,8.9,2008,9.0
1074,http://www.basketball-reference.com/players/w/westda01.html,1.4,0.1,28145.0,29.3,18,David West,NOP,24.5,5.88571428571,82.4,0.14,5.88571428571,2003,14.0
1075,http://www.basketball-reference.com/players/w/westde01.html,0.5,0.0625,11842.0,27.4,24,Delonte West,BOS,7.6,3.0625,24.5,0.099,3.0625,2004,8.0
1076,http://www.basketball-reference.com/players/w/whalero01.html,-3.5,-3.5,212.0,9.2,51,Robert Whaley,UTA,-0.1,0.0,0.0,0.004,0.0,2005,1.0
1077,http://www.basketball-reference.com/players/w/wheatde01.html,-4.4,-2.2,740.0,9.3,51,DeJuan Wheat,MIN,-0.4,0.25,0.5,0.034,0.25,1997,2.0
1078,http://www.basketball-reference.com/players/w/wheelty01.html,19.6,19.6,3.0,3.0,47,Tyson Wheeler,DEN,0.0,0.1,0.1,0.0,0.1,1998,1.0
1079,http://www.basketball-reference.com/players/w/whiteaa01.html,0.0,0.0,0.0,0.0,49,Aaron White,WAS,0.0,0.0,0.0,0.0,0.0,2015,0.0
1080,http://www.basketball-reference.com/players/w/whitedj01.html,-3.3,-0.55,2111.0,15.3,29,D.J. White,OKC,-0.7,0.633333333333,3.8,0.087,0.633333333333,2008,6.0
1081,http://www.basketball-reference.com/players/w/whiteha01.html,0.4,0.08,5891.0,27.1,33,Hassan Whiteside,SAC,3.5,5.04,25.2,0.205,5.04,2010,5.0
1082,http://www.basketball-reference.com/players/w/whiteis01.html,-4.9,-4.9,1643.0,22.5,42,Isaiah Whitehead,BRK,-1.2,-0.8,-0.8,-0.023,-0.8,2016,1.0
1083,http://www.basketball-reference.com/players/w/whiteja01.html,-3.8,-0.542857142857,5913.0,17.7,43,Jahidi White,WAS,-2.7,1.48571428571,10.4,0.085,1.48571428571,1998,7.0
1084,http://www.basketball-reference.com/players/w/whiteja02.html,-3.4,-1.13333333333,583.0,8.7,31,James White,SAS,-0.2,0.266666666667,0.8,0.062,0.266666666667,2006,3.0
1085,http://www.basketball-reference.com/players/w/whitero02.html,-3.8,-0.95,3354.0,15.4,9,Rodney White,DET,-1.5,0.45,1.8,0.026,0.45,2001,4.0
1086,http://www.basketball-reference.com/players/w/whitero03.html,-10.4,-10.4,9.0,3.0,16,Royce White,SAC,0.0,0.0,0.0,0.0,0.0,2012,1.0
1087,http://www.basketball-reference.com/players/w/wiggian01.html,-2.4,-0.8,8862.0,36.2,1,Andrew Wiggins,MIN,-0.8,3.43333333333,10.3,0.056,3.43333333333,2014,3.0
1088,http://www.basketball-reference.com/players/w/wilcoch01.html,-1.6,-0.145454545455,12474.0,19.9,8,Chris Wilcox,LAC,1.2,2.44545454545,26.9,0.103,2.44545454545,2002,11.0
1089,http://www.basketball-reference.com/players/w/wilcocj01.html,-5.2,-1.73333333333,376.0,5.7,28,C.J. Wilcox,LAC,-0.3,0.0333333333333,0.1,0.007,0.0333333333333,2014,3.0
1090,http://www.basketball-reference.com/players/w/willial02.html,-0.9,-0.1,12610.0,27.4,47,Alvin Williams,POR,3.6,2.41111111111,21.7,0.082,2.41111111111,1997,9.0
1091,http://www.basketball-reference.com/players/w/willide01.html,1.3,0.108333333333,28865.0,34.2,3,Deron Williams,UTA,23.8,6.44166666667,77.3,0.129,6.44166666667,2005,12.0
1092,http://www.basketball-reference.com/players/w/willide02.html,-3.2,-0.533333333333,8855.0,20.8,2,Derrick Williams,MIN,-2.6,2.35,14.1,0.076,2.35,2011,6.0
1093,http://www.basketball-reference.com/players/w/williel01.html,-5.3,-1.325,1470.0,13.5,22,Elliot Williams,POR,-1.2,0.175,0.7,0.024,0.175,2010,4.0
1094,http://www.basketball-reference.com/players/w/willifr02.html,-5.0,-1.66666666667,952.0,11.1,25,Frank Williams,NYK,-0.7,0.0333333333333,0.1,0.003,0.0333333333333,2002,3.0
1095,http://www.basketball-reference.com/players/w/willija02.html,-0.7,-0.0583333333333,23188.0,29.4,7,Jason Williams,SAC,7.8,3.20833333333,38.5,0.08,3.20833333333,1998,12.0
1096,http://www.basketball-reference.com/players/w/willija03.html,-2.2,-2.2,1961.0,26.1,2,Jay Williams,CHI,-0.1,0.8,0.8,0.02,0.8,2002,1.0
1097,http://www.basketball-reference.com/players/w/willije01.html,0.8,0.0888888888889,12755.0,21.7,26,Jerome Williams,DET,9.0,4.21111111111,37.9,0.143,4.21111111111,1996,9.0
1098,http://www.basketball-reference.com/players/w/willijo03.html,-3.1,-3.1,635.0,14.8,36,Jordan Williams,BRK,-0.2,1.3,1.3,0.101,1.3,2011,1.0
1099,http://www.basketball-reference.com/players/w/willila01.html,0.0,0.0,0.0,0.0,48,Latavious Williams,MIA,0.0,0.0,0.0,0.0,0.0,2010,0.0
1100,http://www.basketball-reference.com/players/w/willilo02.html,0.1,0.00833333333333,18436.0,23.6,45,Louis Williams,PHI,9.7,3.96666666667,47.6,0.124,3.96666666667,2005,12.0
1101,http://www.basketball-reference.com/players/w/willima01.html,-0.5,-0.0384615384615,23872.0,29.2,47,Mo Williams,UTA,8.9,3.07692307692,40.0,0.08,3.07692307692,2003,13.0
1102,http://www.basketball-reference.com/players/w/willima02.html,-0.4,-0.0333333333333,24891.0,28.9,2,Marvin Williams,ATL,9.9,4.49166666667,53.9,0.104,4.49166666667,2005,12.0
1103,http://www.basketball-reference.com/players/w/willima03.html,-4.6,-1.15,3095.0,15.2,22,Marcus Williams,BRK,-2.0,0.0,0.0,-0.001,0.0,2006,4.0
1104,http://www.basketball-reference.com/players/w/willima04.html,-7.5,-3.75,39.0,3.0,33,Marcus Williams,SAS,-0.1,-0.05,-0.1,0.0,-0.05,2007,2.0
1105,http://www.basketball-reference.com/players/w/willise01.html,-2.0,-0.5,1978.0,14.4,17,Sean Williams,BRK,0.0,0.75,3.0,0.073,0.75,2007,4.0
1106,http://www.basketball-reference.com/players/w/willish01.html,-2.3,-0.328571428571,5351.0,16.5,34,Shammond Williams,ATL,-0.4,1.25714285714,8.8,0.079,1.25714285714,1998,7.0
1107,http://www.basketball-reference.com/players/w/willish02.html,-2.8,-0.466666666667,5586.0,15.5,5,Shelden Williams,ATL,-1.2,1.65,9.9,0.085,1.65,2006,6.0
1108,http://www.basketball-reference.com/players/w/willish03.html,-2.0,-0.285714285714,5368.0,17.1,17,Shawne Williams,IND,0.0,0.957142857143,6.7,0.06,0.957142857143,2006,7.0
1109,http://www.basketball-reference.com/players/w/willite01.html,-3.8,-0.95,2922.0,19.1,11,Terrence Williams,BRK,-1.4,-0.05,-0.2,-0.004,-0.05,2009,4.0
1110,http://www.basketball-reference.com/players/w/winslju01.html,-1.1,-0.55,2857.0,29.8,10,Justise Winslow,MIA,0.6,1.2,2.4,0.04,1.2,2015,2.0
1111,http://www.basketball-reference.com/players/w/witheje01.html,0.9,0.225,2033.0,10.3,39,Jeff Withey,NOP,1.5,1.7,6.8,0.161,1.7,2013,4.0
1112,http://www.basketball-reference.com/players/w/woltena01.html,-3.9,-1.95,1556.0,19.7,38,Nate Wolters,MIL,-0.7,0.5,1.0,0.03,0.5,2013,2.0
1113,http://www.basketball-reference.com/players/w/woodslo01.html,-2.9,-0.483333333333,2428.0,11.3,46,Loren Woods,MIN,-0.6,0.516666666667,3.1,0.062,0.516666666667,2001,6.0
1114,http://www.basketball-reference.com/players/w/woodsqy01.html,-3.0,-0.75,2060.0,12.3,21,Qyntel Woods,POR,-0.5,0.35,1.4,0.032,0.35,2002,4.0
1115,http://www.basketball-reference.com/players/w/wrighan01.html,-3.1,-0.516666666667,5714.0,19.2,15,Antoine Wright,BRK,-1.5,0.516666666667,3.1,0.026,0.516666666667,2005,6.0
1116,http://www.basketball-reference.com/players/w/wrighbr02.html,-3.7,-1.85,325.0,12.5,47,Bracey Wright,MIN,-0.1,0.25,0.5,0.068,0.25,2005,2.0
1117,http://www.basketball-reference.com/players/w/wrighbr03.html,1.7,0.188888888889,6568.0,16.4,8,Brandan Wright,GSW,6.1,2.76666666667,24.9,0.182,2.76666666667,2007,9.0
1118,http://www.basketball-reference.com/players/w/wrighde01.html,0.5,0.25,675.0,12.5,20,Delon Wright,TOR,0.4,0.85,1.7,0.12,0.85,2015,2.0
1119,http://www.basketball-reference.com/players/w/wrighdo01.html,0.4,0.0363636363636,12280.0,22.4,19,Dorell Wright,MIA,7.4,2.35454545455,25.9,0.101,2.35454545455,2004,11.0
1120,http://www.basketball-reference.com/players/w/wrighju01.html,-1.3,-0.325,3049.0,13.2,13,Julian Wright,NOP,0.5,0.975,3.9,0.061,0.975,2007,4.0
1121,http://www.basketball-reference.com/players/w/wrighlo02.html,-2.0,-0.153846153846,18535.0,23.8,7,Lorenzen Wright,LAC,0.0,2.34615384615,30.5,0.079,2.34615384615,1996,13.0
1122,http://www.basketball-reference.com/players/w/wroteto01.html,-4.1,-1.025,3076.0,21.2,25,Tony Wroten,MEM,-1.6,-0.325,-1.3,-0.021,-0.325,2012,4.0
1123,http://www.basketball-reference.com/players/y/yabusgu01.html,0.0,0.0,0.0,0.0,16,Guerschon Yabusele,BOS,0.0,0.0,0.0,0.0,0.0,2016,0.0
1124,http://www.basketball-reference.com/players/y/yarbrvi01.html,-2.4,-2.4,1381.0,23.4,33,Vincent Yarbrough,DEN,-0.1,1.0,1.0,0.035,1.0,2002,1.0
1125,http://www.basketball-reference.com/players/y/youngja01.html,-3.8,-1.26666666667,751.0,8.4,17,James Young,BOS,-0.3,0.233333333333,0.7,0.047,0.233333333333,2014,3.0
1126,http://www.basketball-reference.com/players/y/youngjo01.html,-5.9,-2.95,519.0,7.0,43,Joseph Young,IND,-0.5,-0.05,-0.1,-0.012,-0.05,2015,2.0
1127,http://www.basketball-reference.com/players/y/youngko01.html,6.0,6.0,15.0,5.0,40,Korleone Young,DET,0.0,0.1,0.1,0.0,0.1,1998,1.0
1128,http://www.basketball-reference.com/players/y/youngni01.html,-3.4,-0.34,14989.0,23.6,16,Nick Young,WAS,-5.2,1.69,16.9,0.054,1.69,2007,10.0
1129,http://www.basketball-reference.com/players/y/youngsa01.html,-2.9,-0.725,3966.0,15.9,36,Sam Young,MEM,-0.9,1.3,5.2,0.063,1.3,2009,4.0
1130,http://www.basketball-reference.com/players/y/youngth01.html,0.4,0.04,22594.0,30.6,12,Thaddeus Young,PHI,13.6,4.73,47.3,0.1,4.73,2007,10.0
1131,http://www.basketball-reference.com/players/y/youngti01.html,-7.9,-7.9,137.0,5.5,56,Tim Young,GSW,-0.2,0.2,0.2,0.0,0.2,1999,1.0
1132,http://www.basketball-reference.com/players/y/yuesu01.html,-15.2,-15.2,28.0,2.8,40,Sun Yue,LAL,-0.1,-0.1,-0.1,0.0,-0.1,2007,1.0
1133,http://www.basketball-reference.com/players/y/yuyanxu01.html,0.0,0.0,0.0,0.0,57,Xue Yuyang,DAL,0.0,0.0,0.0,0.0,0.0,2003,0.0
1134,http://www.basketball-reference.com/players/z/zagorra01.html,0.0,0.0,0.0,0.0,35,Rade Zagorac,BOS,0.0,0.0,0.0,0.0,0.0,2016,0.0
1135,http://www.basketball-reference.com/players/z/zelleco01.html,0.6,0.15,6402.0,22.9,4,Cody Zeller,CHA,4.2,4.6,18.4,0.138,4.6,2013,4.0
1136,http://www.basketball-reference.com/players/z/zellety01.html,-1.5,-0.3,6048.0,17.8,17,Tyler Zeller,CLE,0.7,2.76,13.8,0.11,2.76,2012,5.0
1137,http://www.basketball-reference.com/players/z/zhizhwa01.html,-4.3,-0.86,1256.0,9.2,36,Wang Zhizhi,DAL,-0.7,0.42,2.1,0.078,0.42,1999,5.0
1138,http://www.basketball-reference.com/players/z/zimmede01.html,-9.7,-9.7,32.0,16.0,40,Derrick Zimmerman,BRK,-0.1,0.0,0.0,0.0,0.0,2003,1.0
1139,http://www.basketball-reference.com/players/z/zimmest01.html,-7.3,-7.3,108.0,5.7,41,Stephen Zimmerman,ORL,-0.1,0.0,0.0,0.0,0.0,2016,1.0
1140,http://www.basketball-reference.com/players/z/zipsepa01.html,-3.7,-3.7,843.0,19.2,48,Paul Zipser,CHI,-0.4,0.5,0.5,0.03,0.5,2016,1.0
1141,http://www.basketball-reference.com/players/z/zizican01.html,0.0,0.0,0.0,0.0,23,Ante Zizic,BOS,0.0,0.0,0.0,0.0,0.0,2016,0.0
1142,http://www.basketball-reference.com/players/z/zubaciv01.html,-2.5,-2.5,609.0,16.0,32,Ivica Zubac,LAL,-0.1,1.1,1.1,0.086,1.1,2016,1.0
1143,http://www.basketball-reference.com/players/z/zubcito01.html,0.0,0.0,0.0,0.0,56,Tomislav Zubcic,TOR,0.0,0.0,0.0,0.0,0.0,2012,0.0
